"Path","Identity","AccessType","Rights","Inheritance"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\1-PrevailingRates\2-Prior\2014-2015","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\1-PrevailingRates\2-Prior\2015-2016","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\1-PrevailingRates\2-Prior\2015-2016","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\1-PrevailingRates\2-Prior\2015-2016","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\1-PrevailingRates\2-Prior\2015-2016","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\1-PrevailingRates\2-Prior\2015-2016","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\1-PrevailingRates\2-Prior\2016-2017","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\1-PrevailingRates\2-Prior\2016-2017","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\1-PrevailingRates\2-Prior\2016-2017","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\1-PrevailingRates\2-Prior\2016-2017","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\1-PrevailingRates\2-Prior\2016-2017","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\2-Agreements\1-Current","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\2-Agreements\1-Current","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\2-Agreements\1-Current","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\2-Agreements\1-Current","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\2-Agreements\1-Current","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\2-Agreements\2-Prior","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\2-Agreements\2-Prior","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\2-Agreements\2-Prior","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\2-Agreements\2-Prior","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\2-Illinois\2-Agreements\2-Prior","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\3-Indiana\1-PrevailingRates","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\3-Indiana\1-PrevailingRates","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\3-Indiana\1-PrevailingRates","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\3-Indiana\1-PrevailingRates","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\3-Indiana\1-PrevailingRates","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\3-Indiana\2-Agreements","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\3-Indiana\2-Agreements","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\3-Indiana\2-Agreements","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\3-Indiana\2-Agreements","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\3-Indiana\2-Agreements","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\3-Indiana\Operating Engineers Local 324","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\9-FieldLabor\Expired\3-Indiana\Operating Engineers Local 324","TONNANDBLANK\Domain Admins","Allow","FullControl","True"
